Time,Distance,Speed,Throttle,Brake,RPM,nGear,X,Y,Z
64.332,3575.0238109710353,133.70000384,88.97500672,False,10223.000448,3,9971.0,666.0,241.0
64.437,3579.1969444444444,140.0,100.0,False,10958.0,3,9933.746062420787,667.5146124137661,239.94058175177722
64.532,3583.186472908683,145.76786102857142,100.0,False,11143.928696685714,3,9894.0,669.0,239.0
64.717,3591.4080555555556,157.0,100.0,False,11506.0,3,9816.101420163188,670.8538628387385,238.06460618404765
64.732,3592.089537405621,157.7500032,100.0,False,11442.84973056,3,9810.0,671.0,238.0
64.917,3600.6858333333334,167.0,100.0,False,10664.0,3,9737.452917342102,673.088835354301,237.1406746411288
65.032,3606.252572201111,171.79166933333335,100.0,False,10813.5000832,3,9674.0,675.0,237.0
65.157,3612.485833333333,177.0,100.0,False,10976.0,4,9576.31000496061,677.8178343922705,237.4679347527191
65.252,3617.335201256219,181.27500288,100.0,False,11342.22524672,4,9500.0,680.0,238.0
65.357,3622.8191666666667,186.0,100.0,False,11747.0,4,9427.939479246637,682.0723658510424,238.56043151462305
65.676,3640.275555555556,197.0,100.0,False,11970.0,4,9272.89296848217,686.5725704962044,239.9127107502797
65.713,3642.351651727968,198.60869350904588,100.0,False,11762.248723974648,4,9258.0,687.0,240.0
65.837,3649.3988888888894,204.0,100.0,False,11066.0,5,9211.646464873567,688.3180832456746,240.1743679005757
66.113,3665.8361746506216,212.28,100.0,False,11411.69,5,9063.0,693.0,241.0
66.237,3673.398888888889,216.0,100.0,False,11567.0,5,8930.398905246744,697.5440484213143,242.32961231889965
66.313,3678.0568149097116,218.28,100.0,False,11669.22,5,8857.0,700.0,243.0
66.437,3685.7322222222224,222.0,100.0,False,11836.0,5,8783.073448918887,702.2059954470932,243.3407763290224
66.637,3698.3988888888894,228.0,100.0,False,11545.0,5,8732.24356516882,703.1990792695324,242.87261209429687
66.693,3701.9574119390736,228.56,100.0,False,11242.6,5,8707.0,704.0,243.0
66.837,3711.176666666667,230.0,100.0,False,10465.0,5,8616.237926795435,707.2023888339216,243.8444774483386
66.873,3713.5256386201313,231.28571428571428,100.0,False,10531.985714285714,5,8592.0,708.0,244.0
67.093,3728.2224938759205,239.14285714285714,100.0,False,10941.342857142858,5,8448.0,712.0,244.0
67.117,3729.843333333334,240.0,100.0,False,10986.0,6,8432.121333222414,712.4421264176831,243.99035945243162
67.253,3739.07171210016,243.4,100.0,False,11151.24,6,8341.0,715.0,244.0
67.317,3743.4544444444446,245.0,100.0,False,11229.0,6,8297.899602916037,716.1004283534503,244.00294442236003
67.433,3751.4783196964836,247.175,100.0,False,11320.7125,6,8219.0,718.0,244.0
67.613,3764.080005465685,250.55,100.0,False,11463.025,6,8095.0,721.0,244.0
67.637,3765.765555555556,251.0,100.0,False,11482.0,6,8079.311172978045,721.3461904609135,244.0001068165472
67.837,3779.8766666666675,254.0,100.0,False,11652.0,6,7956.682026326049,723.6447385695063,244.0006559569915
67.973,3789.604363332534,256.26666666666665,100.0,False,11753.244444444445,6,7842.0,726.0,244.0
68.172,3804.0460296068827,259.5833344,100.0,False,11901.388936533333,6,7626.0,731.0,244.0
68.197,3805.8766666666675,260.0,100.0,False,11920.0,6,7606.427730125844,731.4605341925251,244.00117254548988
68.437,3823.6100000000006,266.0,100.0,False,10823.0,7,7501.96716451804,733.8358989473104,244.00381825258
68.452,3824.7242278129174,266.1406256,100.0,False,10821.359368,7,7494.0,734.0,244.0
68.652,3839.6324071195613,268.0156256,100.0,False,10799.484368,7,7346.0,737.0,244.0
68.757,3847.521111111112,269.0,100.0,False,10788.0,7,7244.028081401122,739.1995688784905,244.25309712327478
68.972,3863.8357938558543,272.359376,100.0,False,10915.656288,7,7030.0,744.0,245.0
69.077,3871.876666666667,274.0,100.0,False,10978.0,7,6955.820228963298,745.6792692528802,245.13871223121555
69.317,3890.41,278.0,100.0,False,11098.0,7,6834.204439321213,748.3342032416173,245.02251177946795
69.372,3894.675238392944,278.4583338666667,100.0,False,11122.979195733333,7,6800.0,749.0,245.0
69.557,3909.0766666666673,280.0,100.0,False,11207.0,7,6658.368636453538,751.7122196195176,244.99387819034843
69.572,3910.2499674451074,280.1875008,100.0,False,11213.062525866666,7,6645.0,752.0,245.0
69.797,3927.9433333333336,283.0,100.0,False,11304.0,7,6424.548560077942,757.305158249799,245.0748689248342
69.832,3930.7066200252943,283.35000064,100.0,False,11315.90002176,7,6395.0,758.0,245.0
69.997,3943.776666666667,285.0,100.0,False,11372.0,7,6288.128781778306,760.2430939699269,244.18307908677747
70.132,3954.5467057320548,286.6875008,100.0,False,11467.062545066667,7,6204.0,762.0,244.0
70.237,3962.9766666666665,288.0,100.0,False,11541.0,7,6121.930243220213,763.9263555887168,244.67570805485278
70.292,3967.4120260865407,288.55000064,100.0,False,11556.95001856,7,6077.0,765.0,245.0
70.532,3986.8971661358573,290.95000064,100.0,False,11626.55001856,7,5884.0,770.0,245.0
70.637,3995.4211111111113,292.0,100.0,False,11657.0,7,5799.132228266992,773.0845422705327,244.9805500766398
70.732,4003.1182549335927,292.0,100.0,False,11538.72492032,7,5722.0,776.0,245.0
70.837,4011.643333333334,292.0,100.0,False,11408.0,7,5636.537292741661,778.9035881659595,245.0061178258813
70.992,4024.3311702615433,294.32500096,100.0,False,10533.02463872,7,5510.0,783.0,245.0
71.037,4028.032222222223,295.0,100.0,False,10279.0,7,5473.187322077648,784.2728022721562,244.9991284375444
71.292,4049.1218402445097,297.3906256,100.0,False,10462.281296,7,5264.0,792.0,245.0
71.357,4054.521111111111,298.0,100.0,False,10509.0,8,5210.552660644091,793.9862321710435,245.00011905492215
71.492,4065.75954013065,298.96428617142857,100.0,False,10550.946448457144,8,5099.0,798.0,245.0
71.637,4077.8544444444447,300.0,100.0,False,10596.0,8,4977.865080532314,801.9899598779507,244.999995905423
71.672,4080.775496653037,300.1250002285714,100.0,False,10609.750025142857,8,4949.0,803.0,245.0
71.832,4094.1406253882665,300.6964288,100.0,False,10672.607168,8,4816.0,808.0,245.0
71.917,4101.265555555556,301.0,100.0,False,10706.0,8,4735.696270579183,810.7130237547678,244.99999966760026
71.993,4107.655084495505,301.76,100.0,False,10719.3,8,4665.0,813.0,245.0
72.117,4118.09888888889,303.0,100.0,False,10741.0,8,4564.564495374128,816.2746032364297,244.99999999523826
72.173,4122.811729299387,303.0,100.0,False,10741.0,8,4514.0,818.0,245.0
72.278,4131.649722222223,303.0,100.0,False,10741.0,8,4398.8467368538995,822.0940647983616,245.00000025684267
72.437,4145.07638888889,304.0,96.0,False,10811.0,8,4198.7303309085,829.4124025166049,245.00000064882602
72.513,4151.526699889707,304.76,96.76,False,10827.34,8,4126.0,832.0,245.0
72.637,4162.07638888889,306.0,98.0,False,10854.0,8,4047.027886588708,834.6357740237255,244.99999758587785
72.917,4185.87638888889,306.0,100.0,False,10914.0,8,3920.744047410459,838.5650916099444,244.99999591221678
72.973,4190.645945847463,306.23333333333335,100.0,False,10924.266666666666,8,3855.0,841.0,245.0
73.133,4204.294450759619,306.9,100.0,False,10953.6,8,3616.0,850.0,245.0
73.157,4206.343055555556,307.0,100.0,False,10958.0,8,3590.4285617320793,850.9118044836308,244.99998978489788
73.413,4228.214318829173,307.64,100.0,False,10979.12,8,3480.0,854.0,245.0
73.557,4240.565277777779,308.0,100.0,False,10991.0,8,3367.502742216155,858.4086704858048,245.0006310406264
73.653,4248.827421012091,309.2,100.0,False,10997.0,8,3274.0,862.0,245.0
73.717,4254.343055555556,310.0,100.0,False,11001.0,8,3209.1531830767703,864.3198268580733,244.99867458441534
73.973,4276.439785064193,310.7111111111111,100.0,False,11052.2,8,2943.0,873.0,245.0
74.077,4285.443055555556,311.0,100.0,False,11073.0,8,2843.2341248716098,876.2490674623336,245.01548017310358
74.872,4354.783391812775,313.98125024,100.0,False,11173.36875808,8,2197.0,899.0,245.0
74.877,4355.220833333334,314.0,100.0,False,11174.0,8,2192.744458320032,899.165152369153,244.99435444779
75.092,4374.034245565972,314.8958336,100.0,False,11203.5625088,8,2005.0,906.0,245.0
75.117,4376.220833333335,315.0,100.0,False,11207.0,8,1982.8396206921657,906.5848763051191,245.12006574062238
75.252,4388.028957144438,315.0,100.0,False,11207.0,8,1864.0,909.0,246.0
75.277,4390.220833333335,315.0,100.0,False,11207.0,8,1842.7156233611825,909.4038610801263,246.09108169205246
75.492,4409.1513302155645,316.7916672,100.0,False,11237.4583424,8,1654.0,913.0,246.0
75.517,4411.354166666668,317.0,100.0,False,11241.0,8,1627.5701763580419,913.5190105371885,245.9834098553551
75.752,4432.038550878962,317.0,100.0,False,11259.21250496,8,1355.0,919.0,246.0
75.917,4446.5763888888905,317.0,100.0,False,11272.0,8,1218.1299519478246,921.8250686648421,246.01232737131022
76.157,4467.77638888889,318.0,100.0,False,11289.0,8,1065.33957456483,924.6123230188834,246.00079642536338
76.192,4470.868468469781,318.0,100.0,False,11287.9791648,8,1038.0,925.0,246.0
76.397,4488.976388888891,318.0,100.0,False,11282.0,8,856.9196395093127,927.6828846225536,245.99996695481548
76.412,4490.301657390387,318.0,100.0,False,11282.90000384,8,844.0,928.0,246.0
76.492,4497.370723538137,318.0,100.0,False,11287.70000384,8,773.0,930.0,246.0
76.597,4506.643055555557,318.0,100.0,False,11294.0,8,634.653448132401,932.7979704572805,245.99998161782267
76.732,4518.541826847574,317.6249998222222,100.0,False,11290.999998577778,8,438.0,936.0,246.0
76.957,4538.343055555557,317.0,100.0,False,11286.0,8,271.16851926484287,938.7342813087431,246.00000654844573
77.192,4559.036006407058,317.0,100.0,False,11246.833322666667,8,156.0,941.0,246.0
77.197,4559.476388888891,317.0,100.0,False,11246.0,8,152.37666422291466,941.0752313433218,245.99999994593009
77.357,4573.56527777778,317.0,100.0,False,11225.0,8,14.01941221488072,943.9837118922005,245.99999984844405
77.412,4578.400756880387,316.8035712,100.0,False,11219.6964224,8,-36.0,945.0,246.0
77.637,4598.143055555557,316.0,100.0,False,11198.0,8,-233.6927512291786,948.7492568446193,246.00000002081916
77.652,4599.458161124907,315.96249984,100.0,False,11197.062496,8,-247.0,949.0,246.0
77.772,4609.975504722849,315.66249984,100.0,False,11189.562496,8,-353.0,951.0,246.0
78.032,4632.7073276105975,315.01249984,100.0,False,11173.312496,8,-580.0,956.0,246.0
78.037,4633.143055555558,315.0,100.0,False,11173.0,8,-586.1662778110021,956.1893106921344,245.99999974932973
78.232,4650.092782026269,314.1136360727273,100.0,False,11153.056811636363,8,-860.0,966.0,246.0
78.477,4671.3986111111135,313.0,100.0,False,11128.0,8,-1018.7344044897246,976.3186783646197,246.00011346207953
78.573,4679.7983499297725,313.48,100.0,False,11107.84,8,-1079.0,982.0,246.0
78.677,4688.843055555558,314.0,100.0,False,11086.0,8,-1167.7991425430632,990.1535064948213,245.999751156206
78.733,4693.648697584934,312.60498188867916,94.81850415795112,False,10969.4163435539,8,-1219.0,995.0,246.0
78.958,4712.806111111113,307.0,74.0,True,10501.0,8,-1417.2898629447714,1015.7394107781939,246.00524270629842
79.113,4726.401091706107,307.0,32.888881344486,True,10051.55547307688,8,-1542.0,1029.0,246.0
79.237,4736.598611111112,307.0,0.0,True,9692.0,8,-1632.8904457611004,1038.0767570505511,245.98849465921683
79.293,4740.776492793288,288.45,0.0,True,9413.4,8,-1673.0,1042.0,246.0
79.397,4747.887500000002,254.0,0.0,True,8896.0,8,-1747.4170520620285,1049.2491760957316,246.0560200271824
79.453,4751.414553033685,244.725,0.0,True,8792.75,8,-1786.0,1053.0,246.0
79.693,4764.543486956891,204.975,0.0,True,8350.25,8,-1934.0,1067.0,245.0
79.717,4765.7541666666675,201.0,0.0,True,8306.0,8,-1947.7658321238414,1068.1727347096955,244.9510861627084
79.913,4775.100338468437,181.94444444444446,0.0,True,8058.277777777777,8,-2053.0,1076.0,245.0
80.077,4782.354166666668,166.0,0.0,True,7851.0,7,-2129.503279795962,1079.7188694243305,245.0030658977261
80.113,4783.8956471740385,162.4,0.0,True,8048.325,7,-2148.0,1080.0,245.0
80.237,4789.020833333335,150.0,0.0,True,8728.0,7,-2219.9528260689603,1079.2767385202046,244.99857666966946
80.313,4791.957758544947,143.54,0.0,True,8991.34,7,-2259.0,1078.0,245.0
80.437,4796.4097222222235,133.0,0.0,True,9421.0,6,-2301.2919274128453,1075.093043597073,245.00061644447695
80.593,4801.432621705336,121.85714285714286,0.0,True,8871.657142857142,6,-2339.0,1070.0,245.0
80.717,4805.198611111113,113.0,0.0,True,8435.0,3,-2377.8828270757604,1064.815743095599,244.99995328424606
80.793,4807.491322805932,110.15,0.0,True,8245.475,3,-2402.0,1061.0,245.0
80.877,4809.954166666668,107.0,0.0,True,8036.0,3,-2426.625039632754,1056.1315257790488,245.0000408003757
81.033,4814.153662143639,100.175,0.0,True,7911.2,3,-2468.0,1045.0,245.0
81.197,4818.220833333335,93.0,0.0,True,7780.0,2,-2508.1739920009877,1029.7694748389717,244.9996174243423
81.332,4821.444594514105,89.24999822222222,0.0,True,7435.7498368,2,-2538.0,1014.0,245.0
81.557,4826.520833333335,83.0,0.0,True,6862.0,2,-2579.6311084904246,981.2903233262731,245.0005698384408
81.572,4826.843088669985,82.2499968,0.0,True,6816.8123072,2,-2582.0,979.0,245.0
81.717,4829.854166666668,75.0,0.0,True,6380.0,2,-2602.248825630459,956.23651150375,244.99249605650087
81.772,4830.948354636199,73.6249984,0.0,True,6286.77489152,2,-2609.0,946.0,245.0
81.917,4833.743055555557,70.0,0.0,True,6041.0,2,-2624.636774849028,913.1696947030127,245.04347074338688
81.972,4834.791856162134,69.3124992,0.0,True,5918.968608,2,-2629.0,900.0,245.0
82.077,4836.7652777777785,68.0,0.0,True,5686.0,2,-2634.2620685820925,875.112353444189,244.76340521251007
82.312,4840.954279020784,64.64285622857143,0.0,True,5569.339253942857,2,-2636.0,827.0,244.0
82.357,4841.743055555557,64.0,0.0,False,5547.0,2,-2635.8887043912487,820.5802048942281,243.94124427949396
82.557,4845.243055555557,63.0,0.0,False,5459.0,2,-2633.881168467601,800.753192771,243.99235960433882
82.632,4846.554355160054,63.0,3.2812528,False,5601.5001216,2,-2632.0,792.0,244.0
82.717,4848.043055555557,63.0,7.0,False,5763.0,2,-2628.996666605585,779.9200139724805,243.9640259393991
82.932,4851.845477450951,63.76785737142857,13.910716342857143,False,5889.696466285714,2,-2616.0,741.0,244.0
82.997,4853.020833333335,64.0,16.0,False,5928.0,2,-2609.951402669272,727.7558171319228,244.2058490219021
83.192,4856.643722072774,66.4375008,23.3125024,False,6178.4532072,2,-2589.0,689.0,245.0
83.317,4859.06527777778,68.0,28.0,False,6339.0,2,-2578.032782797328,671.7265191630255,245.05285531559412
83.492,4862.607562256401,71.75000137142857,34.87500251428571,False,6636.5001088,2,-2562.0,651.0,245.0
83.597,4864.820833333335,74.0,39.0,False,6815.0,2,-2548.6383104086035,635.0333867210165,245.30626344265937
83.752,4868.219047284958,78.843752,39.0,False,7221.875168,2,-2526.0,610.0,246.0
83.757,4868.331944444446,79.0,39.0,False,7235.0,2,-2525.2729166302834,609.2566945851434,246.02101057292978
83.957,4873.054166666668,85.0,47.0,False,7758.0,2,-2491.7506028010157,579.0482642148664,246.90599405270018
83.972,4873.4285017949205,85.53571657142857,47.48214491428571,False,7809.7502208,2,-2488.0,576.0,247.0
84.232,4880.307151744129,94.82143085714286,55.83928777142857,False,8706.7502208,2,-2407.0,513.0,249.0
84.237,4880.443055555556,95.0,56.0,False,8724.0,2,-2406.001765758282,512.2210815408652,249.02484415933276
84.397,4884.887500000001,100.0,62.0,False,9045.0,2,-2393.272853500213,501.7694539087794,249.35542334188278
84.652,4892.905436906176,110.62500266666666,67.66666808888888,False,9940.333558044444,2,-2385.0,498.0,249.0
84.757,4896.387500000001,115.0,70.0,False,10309.0,2,-2356.3404208801544,480.5671665540506,248.99877506739975
84.772,4896.888319531568,115.50000213333334,70.5625024,False,10406.937917866666,2,-2352.0,478.0,249.0
84.952,4902.997441427896,121.50000213333334,77.3125024,False,11582.187917866666,2,-2301.0,450.0,249.0
84.997,4904.587500000001,123.0,79.0,False,11876.0,2,-2286.661179811897,442.5501059510846,249.00423321130341
85.213,4912.675380134796,133.8,91.34285714285714,False,12018.714285714286,2,-2212.0,403.0,249.0
85.277,4915.243055555557,137.0,95.0,False,12061.0,2,-2192.1113955060246,390.79189090993,248.9516557739839
85.413,4920.982012043725,144.461347824255,96.69576086914887,False,12053.538652175745,2,-2147.0,361.0,249.0
85.678,4932.95388888889,159.0,100.0,False,12039.0,3,-2010.6261520779328,273.90277303486823,250.7871458557334
85.713,4934.5662507932075,160.98113490067527,100.0,False,11823.276421926472,3,-1993.0,263.0,251.0
85.837,4940.37388888889,168.0,100.0,False,11059.0,3,-1936.0872397020212,228.6884470192806,251.53449309826823
86.073,4952.22050795844,176.35833333333335,100.0,False,11452.825,3,-1852.0,180.0,252.0
86.317,4965.040555555556,185.0,100.0,False,11860.0,4,-1794.8395976125264,147.53737011803395,252.5691892830863
86.453,4972.203806679139,189.25,100.0,False,12147.3,4,-1730.0,129.0,253.0
86.477,4973.4850000000015,190.0,100.0,False,12198.0,4,-1713.8286284228116,125.28859296332985,253.08729531594673
86.677,4984.429444444446,197.0,100.0,False,11622.0,4,-1543.6737291236918,92.29105074987181,253.86386437068364
86.733,4987.566673254526,198.96,100.0,False,11438.32,4,-1508.0,86.0,254.0
86.877,4995.762777777779,204.0,100.0,False,10966.0,5,-1461.5309855948917,79.03415189542358,254.098366757627
87.073,5007.184288051554,208.9,100.0,False,11105.0375,5,-1397.0,96.0,254.0
87.197,5014.607222222224,212.0,100.0,False,11193.0,5,-1276.9281782245578,125.84459863711605,254.0574155987034
87.273,5019.2432419992165,214.6125,100.0,False,11355.925,5,-1209.0,143.0,254.0
87.517,5034.429444444446,223.0,100.0,False,11879.0,5,-1127.9646391453668,169.7276808465323,252.8448755013458
87.613,5040.424288041267,224.2,100.0,False,11744.6,5,-1076.0,195.0,252.0
87.757,5049.496111111113,226.0,100.0,False,11543.0,5,-928.3974816932554,265.09160632332845,250.3333844539185
87.873,5056.962321816445,228.9,100.0,False,11313.255555555555,5,-806.0,323.0,249.0
88.117,5072.996111111113,235.0,100.0,False,10830.0,6,-677.0879343677966,384.5124585965285,247.08795397836514
88.357,5088.929444444447,239.0,100.0,False,10944.0,6,-600.5146843647175,421.4163966293165,245.16616734331205
88.372,5089.9343173529105,239.30000128,100.0,False,10959.60006656,6,-593.0,425.0,245.0
88.552,5102.089303194204,242.90000128,100.0,False,11146.80006656,6,-484.0,476.0,243.0
88.557,5102.429444444447,243.0,100.0,False,11152.0,6,-480.8518764102268,477.40274710686384,242.96933491705053
88.757,5116.151666666669,247.0,100.0,False,11315.0,6,-356.215834938357,528.216767839805,242.98209858111085
88.792,5118.579074142248,247.8750016,100.0,False,11345.4063056,6,-334.0,536.0,243.0
88.912,5126.956689340681,250.8750016,100.0,False,11449.6563056,6,-256.0,560.0,243.0
88.917,5127.3072222222245,251.0,100.0,False,11454.0,6,-252.67486716416371,560.8977464763761,243.0152946284654
89.072,5138.22858883895,252.9375008,100.0,False,11536.8281592,6,-147.0,585.0,244.0
89.237,5149.9738888888905,255.0,100.0,False,11625.0,6,-32.183866511518204,605.4430731803865,244.1410107807354
89.352,5158.234268910869,257.30000128,100.0,False,11728.5000576,6,49.0,616.0,244.0
89.437,5164.362777777779,259.0,100.0,False,11805.0,6,109.65609875481536,621.5307319268704,243.9821101804577
89.532,5171.222771591891,259.52777813333336,100.0,False,11500.208128,6,178.0,626.0,244.0
89.692,5182.8093828389,260.4166670222222,100.0,False,10986.874794666666,6,294.0,631.0,244.0
89.797,5190.46277777778,261.0,100.0,False,10650.0,7,370.2843104979272,632.6823600610601,244.00641686852543
89.952,5201.842331022268,262.9375008,100.0,False,10650.77500032,7,483.0,631.0,244.0
90.112,5213.6879195797,264.9375008,100.0,False,10651.57500032,7,599.0,621.0,244.0
90.197,5220.018333333335,266.0,100.0,False,10652.0,7,659.2975786508418,612.5786070740351,244.19540772118665
90.392,5234.638571109495,268.21590981818184,100.0,False,10758.363671272728,7,803.0,583.0,245.0
90.637,5253.1405555555575,271.0,100.0,False,10892.0,7,1019.8854627919967,520.1347039283122,245.86363108820584
90.672,5255.789257915326,271.35000064,100.0,False,10913.70003968,7,1051.0,510.0,246.0
90.837,5268.3072222222245,273.0,100.0,False,11016.0,7,1192.8707684384497,460.2597338606082,246.73565554380775
91.112,5289.3840841651445,275.2916672,100.0,False,11080.1666816,7,1409.0,371.0,248.0
91.317,5305.240555555557,277.0,100.0,False,11128.0,7,1550.4446118762437,300.2709418120537,248.61938719558623
91.552,5323.5391874026345,279.1363642181818,100.0,False,11201.170474472727,7,1687.0,223.0,249.0
91.757,5339.585000000003,281.0,100.0,False,11265.0,7,1779.0738648706902,166.98248276423433,249.06925006661976
91.838,5345.941239812224,281.57651213130526,100.0,False,11297.861191484399,7,1808.5005777796741,147.78523953059081,249.0291560047211
